 run  lumi   event
   1  2074  207313
   1  2074  207322
   1  2074  207338
   1  2074  207367
   1  2075  207410
   1  2075  207416
   1  2075  207427
   1  2075  207463
   1  2075  207469
   1  2075  207492
   1  2076  207512
   1  2076  207543
   1  2076  207545
   1  2076  207554
   1  2076  207586
   1  2077  207625
   1  2077  207621
   1  2077  207632
   1  2077  207631
   1  2077  207637
   1  2077  207649
   1  2077  207686
   1  2077  207679
   1  2077  207693
   1  2077  207689
   1  2077  207690
   1  2077  207696
   1  2077  207692
   1  2078  207715
   1  2078  207760
   1  2078  207774
   1  2079  207819
   1  2079  207824
   1  2079  207840
   1  2079  207843
   1  2079  207841
   1  2079  207895
   1  2080  207914
   1  2080  207926
   1  2080  207948
   1  2080  207953
   1  2080  207958
   1  2081  208034
   1  2081  208040
   1  2081  208093
   1  2081  208090
   1  2081  208100
   1  2082  208121
   1  2082  208144
   1  2082  208140
   1  2082  208130
   1  2082  208167
   1  2082  208176
   1  2082  208191
   1  2082  208186
   1  2082  208196
   1  2083  208204
   1  2083  208219
   1  2083  208206
   1  2083  208230
   1  2083  208258
   1  2083  208248
   1  2083  208281
   1  2084  208306
   1  2084  208392
   1  2084  208381
   1  2084  208380
   1  2085  208415
   1  2085  208418
   1  2085  208446
   1  2085  208494
   1  2086  208528
   1  2086  208575
   1  2086  208588
   1  2086  208600
   1  2087  208612
   1  2087  208608
   1  2087  208629
   1  2087  208663
   1  2087  208664
   1  2087  208698
   1  2087  208694
   1  2088  208710
   1  2088  208767
   1  2088  208768
   1  2088  208798
   1  3539  353802
   1  3539  353808
   1  3540  353927
   1  3540  353955
   1  3540  353969
   1  3540  353995
   1  3540  353979
   1  3540  353992
   1  3541  354025
   1  3541  354031
   1  3541  354061
   1  3541  354052
   1  3541  354070
   1  3542  354103
   1  3542  354101
   1  3542  354132
   1  3542  354158
   1  3542  354157
   1  3542  354190
   1  3542  354182
   1  3542  354194
   1  3543  354206
   1  3543  354222
   1  3543  354224
   1  3543  354221
   1  3544  354345
   1  3544  354340
   1  3544  354371
   1  3544  354381
   1  3545  354401
   1  3545  354416
   1  3545  354437
   1  3545  354470
   1  3545  354462
   1  3545  354484
   1  3546  354517
   1  3546  354523
   1  3546  354544
   1  3546  354541
   1  3546  354554
   1  3546  354599
   1  3546  354584
   1  3547  354604
   1  3547  354671
   1  3547  354683
   1  3547  354684
   1  3547  354682
   1  3547  354696
   1  3547  354699
   1  3548  354725
   1  3548  354776
   1  3548  354794
   1  3548  354789
   1  3549  354803
   1  3549  354830
   1  3549  354857
   1  3549  354871
   1  3549  354891
   1  3549  354887
   1  3549  354896
   1  3549  354889
   1  3550  354917
   1  3550  354914
   1  3550  354947
   1  3550  354929
   1  3550  354938
   1  3550  354956
   1  3550  354970
   1  3550  354994
   1  3550  354999
   1  3551  355005
   1  3551  355024
   1  3551  355048
   1  3551  355062
   1  3551  355089
   1  3551  355098
   1  3551  355090
   1  3552  355104
   1  3552  355167
   1  3552  355153
   1  3552  355197
   1  3552  355187
   1  3553  355238
   1  3553  355233
   1  3553  355225
   1  3553  355264
   1  3553  355269
   1  3553  355282
   1  3553  355278
   1  3553  355276
   1  3553  355259
   1  3554  355318
   1  3554  355333
   1  3554  355326
   1  3554  355341
   1  3554  355371
   1  3554  355350
   1  3554  355349
   1  3554  355358
   1  3554  355362
   1  3554  355393
   1  3554  355388
   1  3554  355383
   1  3555  355408
   1  3555  355435
   1  3555  355463
   1  3555  355461
   1  3555  355483
   1  3555  355484
   1  3555  355495
   1  3556  355502
   1  3556  355593
   1  3557  355619
   1  3557  355673
   1  3558  355708
   1  3558  355752
   1  3559  355806
   1  3559  355822
   1  3559  355827
   1  3559  355824
   1  3559  355841
   1  3559  355858
   1  3559  355888
   1  3559  355887
   1  3560  355908
   1  3560  355920
   1  3560  355938
   1  3560  355943
   1  3560  355973
   1  3560  355964
   1  3560  355956
   1  3561  356022
   1  3561  356067
   1  3561  356079
   1  3562  356198
   1  3562  356190
   1  3562  356186
   1  3563  356212
   1  3563  356208
   1  3563  356228
   1  3563  356224
   1  3563  356246
   1  3564  356325
   1  3564  356328
   1  3564  356357
   1  3564  356352
   1  3564  356363
   1  3564  356371
   1  3564  356364
   1  3564  356370
   1  3564  356358
   1  3564  356369
   1  3565  356426
   1  3565  356452
   1  3565  356446
   1  3566  356517
   1  3566  356501
   1  3566  356563
   1  3566  356579
   1  3567  356661
   1  3567  356675
   1   320   31922
   1   320   31968
   1   320   31963
   1   320   31999
   1   320   31998
   1   321   32016
   1   321   32024
   1   321   32042
   1   321   32052
   1   321   32056
   1   321   32073
   1   321   32071
   1   322   32137
   1   322   32121
   1   322   32160
   1   322   32157
   1   322   32148
   1   322   32179
   1   323   32261
   1   324   32301
   1   324   32310
   1   324   32344
   1   324   32377
   1   324   32376
   1   325   32431
   1   325   32434
   1   325   32484
   1   325   32491
   1   326   32507
   1   326   32521
   1   326   32503
   1   326   32523
   1   326   32524
   1   326   32533
   1   326   32557
   1   326   32578
   1   326   32575
   1   326   32599
   1   327   32616
   1   327   32621
   1   327   32647
   1   327   32667
   1   327   32662
   1   327   32681
   1   327   32665
   1   328   32732
   1   328   32734
   1   328   32725
   1   328   32765
   1   328   32788
   1   328   32797
   1   329   32822
   1   329   32816
   1   329   32832
   1   329   32879
   1   330   32928
   1   330   32915
   1   330   32942
   1   330   32972
   1   330   32985
   1   330   32984
   1   330   32995
   1   330   32994
   1   331   33014
   1   331   33032
   1   331   33085
   1   331   33100
   1   332   33192
   1   332   33199
   1   333   33220
   1   333   33218
   1   333   33233
   1   334   33317
   1   334   33360
   1   334   33381
   1   334   33375
   1   334   33391
   1   334   33400
   1   335   33403
   1   335   33430
   1   335   33429
   1   335   33436
   1   335   33442
   1   335   33433
   1   336   33522
   1   336   33532
   1   336   33521
   1   336   33548
   1   336   33553
   1   336   33558
   1   336   33569
   1   336   33563
   1   336   33566
   1   337   33620
   1   337   33622
   1   337   33631
   1   337   33648
   1   337   33684
   1   337   33691
   1   338   33701
   1   338   33702
   1   338   33717
   1   338   33712
   1   338   33744
   1   338   33731
   1   338   33784
   1   338   33779
   1   339   33821
   1   339   33824
   1   339   33823
   1   339   33841
   1   339   33882
   1   339   33895
   1   339   33894
   1   339   33900
   1   340   33901
   1   340   33949
   1   340   33935
   1   340   33946
   1   340   33979
   1   341   34019
   1   341   34039
   1   341   34049
   1   341   34047
   1   341   34081
   1   342   34106
   1   342   34113
   1   342   34141
   1   342   34144
   1   343   34237
   1   343   34224
   1   343   34234
   1   343   34247
   1   343   34260
   1   343   34274
   1   343   34277
   1   344   34310
   1   344   34320
   1   344   34337
   1   344   34381
   1   345   34438
   1   345   34486
   1   345   34493
   1   346   34503
   1   346   34526
   1   346   34520
   1   346   34533
   1   346   34567
   1   346   34589
   1   346   34600
   1   347   34650
   1   347   34666
   1   348   34713
   1   348   34736
   1   348   34768
   1   348   34792
   1  1074  107310
   1  1074  107318
   1  1074  107317
   1  1074  107326
   1  1074  107324
   1  1074  107344
   1  1075  107439
   1  1075  107443
   1  1075  107456
   1  1075  107492
   1  1076  107501
   1  1076  107513
   1  1076  107547
   1  1076  107563
   1  1076  107568
   1  1076  107571
   1  1077  107614
   1  1077  107629
   1  1077  107632
   1  1077  107640
   1  1077  107661
   1  1077  107690
   1  1077  107689
   1  1078  107737
   1  1078  107734
   1  1078  107739
   1  1078  107769
   1  1079  107801
   1  1079  107822
   1  1079  107838
   1  1079  107846
   1  1079  107858
   1  1079  107856
   1  1079  107871
   1  1079  107890
   1  1079  107870
   1  1080  107901
   1  1080  107902
   1  1080  107924
   1  1080  107937
   1  1080  107960
   1  1080  107978
   1  1080  107966
   1  1080  107992
   1  1081  108012
   1  1081  108033
   1  1081  108030
   1  1081  108068
   1  1081  108042
   1  1081  108076
   1  1081  108075
   1  1081  108089
   1  1082  108109
   1  1082  108156
   1  1083  108221
   1  1083  108260
   1  1083  108281
   1  1083  108289
   1  1083  108296
   1  1084  108305
   1  1084  108353
   1  1084  108361
   1  1084  108374
   1  1085  108415
   1  1085  108411
   1  1085  108408
   1  1085  108430
   1  1085  108404
   1  1085  108429
   1  1085  108447
   1  1085  108478
   1  1085  108490
   1  1086  108516
   1  1086  108547
   1  1086  108542
   1  1086  108556
   1  1086  108570
   1  1086  108583
   1  1086  108589
   1  1087  108601
   1  1087  108626
   1  1087  108624
   1  1087  108629
   1  1087  108642
   1  1087  108648
   1  1087  108650
   1  1087  108657
   1  1088  108708
   1  1088  108710
   1  1088  108711
   1  1088  108737
   1  1088  108758
   1  1088  108760
   1  1089  108810
   1  1089  108837
   1  1089  108852
   1  1089  108860
   1  1089  108882
   1  1089  108887
   1  1089  108884
   1  1089  108885
   1  1090  108929
   1  1090  108966
   1  1091  109016
   1  1092  109106
   1  1092  109116
   1  1092  109156
   1  1092  109182
   1  1092  109191
   1  1092  109183
   1  1092  109174
   1  1092  109194
   1  1092  109189
   1  1093  109210
   1  1093  109212
   1  1093  109263
   1  1093  109272
   1  1094  109314
   1  1094  109313
   1  1094  109323
   1  1094  109396
   1  1094  109400
   1  1094  109393
   1  1095  109408
   1  1095  109427
   1  1095  109457
   1  1095  109467
   1  1095  109477
   1  1095  109474
   1  1096  109506
   1  1096  109516
   1  1097  109613
   1  1097  109623
   1  1097  109648
   1  1097  109658
   1  1097  109649
   1  1097  109675
   1  1098  109705
   1  1098  109727
   1  1098  109725
   1  1098  109775
   1  1098  109764
   1  1098  109777
   1  1098  109797
   1  1099  109831
   1  1099  109833
   1  1099  109860
   1  1099  109847
   1  1099  109874
   1  1099  109893
   1  1100  109905
   1  1100  109913
   1  1100  109932
   1  1100  109921
   1  1100  109939
   1  1100  109937
   1  1100  109959
   1  1100  109947
   1  1100  109967
   1  1100  109952
   1  1100  109968
   1  1100  109973
   1  1100  109976
   1  1100  109994
   1  1101  110050
   1  1101  110074
   1  1102  110122
   1  1102  110150
   1  1102  110195
   1  1654  165312
   1  1654  165319
   1  1654  165350
   1  1654  165356
   1  1654  165365
   1  1655  165417
   1  1655  165469
   1  1655  165470
   1  1655  165460
   1  1655  165485
   1  1655  165489
   1  1656  165514
   1  1656  165519
   1  1656  165526
   1  1656  165559
   1  1656  165555
   1  1656  165583
   1  1656  165597
   1  1656  165589
   1  1657  165613
   1  1657  165689
   1  1658  165712
   1  1658  165707
   1  1658  165717
   1  1658  165722
   1  1658  165725
   1  1658  165759
   1  1658  165793
   1  1658  165788
   1  1658  165791
   1  1659  165852
   1  1659  165860
   1  1659  165881
   1  1660  165902
   1  1660  165967
   1  1661  166008
   1  1661  166057
   1  1661  166096
   1  1662  166105
   1  1662  166119
   1  1662  166111
   1  1662  166138
   1  1662  166175
   1  1662  166198
   1  1663  166211
   1  1663  166215
   1  1663  166235
   1  1663  166259
   1  1663  166277
   1  1663  166279
   1  1663  166284
   1  1663  166280
   1  1663  166286
   1  1664  166302
   1  1664  166348
   1  1664  166351
   1  1665  166404
   1  1665  166436
   1  1665  166452
   1  1665  166483
   1  1665  166491
   1  1666  166535
   1  1666  166555
   1  1666  166575
   1  1666  166583
   1  1666  166594
   1  1667  166624
   1  1667  166641
   1  1667  166651
   1  1667  166663
   1  1667  166669
   1  1667  166688
   1  1667  166673
   1  1667  166683
   1  1668  166741
   1  1668  166790
   1  1669  166854
   1  1669  166877
   1  1669  166856
   1  1670  166906
   1  1670  166941
   1  1670  166950
   1  1670  166977
   1  1670  166991
   1  1670  166993
   1  1670  166988
   1  1670  166995
   1  1671  167032
   1  1671  167006
   1  1671  167016
   1  1671  167045
   1  1671  167096
   1  1671  167099
   1  1671  167093
   1  1672  167118
   1  1672  167141
   1  1672  167150
   1  1672  167187
   1  1673  167208
   1  1673  167227
   1  1673  167258
   1  1673  167275
   1  1674  167328
   1  1674  167337
   1  1674  167371
   1  1675  167402
   1  1675  167404
   1  1675  167421
   1  1675  167443
   1  1675  167480
   1  1675  167488
   1  1676  167501
   1  1676  167504
   1  1676  167524
   1  1676  167509
   1  1676  167529
   1  1676  167514
   1  1676  167562
   1  1676  167552
   1  1676  167597
   1  1677  167631
   1  1677  167641
   1  1677  167643
   1  1678  167702
   1  1678  167701
   1  1678  167715
   1  1678  167743
   1  1678  167755
   1  1678  167753
   1  1678  167783
   1  1679  167846
   1  1679  167849
   1  1679  167877
   1  1679  167878
   1  1680  167906
   1  1680  167929
   1  1680  167925
   1  1680  167942
   1  1680  167934
   1  1680  167955
   1  1680  167954
   1  1680  167970
   1  1680  167990
   1  1680  167994
   1  1681  168003
   1  1681  168010
   1  1681  168009
   1  1681  168014
   1  1681  168020
   1  1681  168049
   1  1681  168046
   1  1681  168074
   1  1681  168055
   1  1681  168099
   1  1681  168084
   1  1682  168102
   1  1682  168109
   1  1682  168113
   1  1682  168169
   1  1682  168185
   1  1682  168189
   1  1828  182799
   1  1828  182789
   1  1829  182825
   1  1829  182823
   1  1829  182817
   1  1829  182821
   1  1829  182839
   1  1829  182852
   1  1829  182863
   1  1829  182892
   1  1829  182875
   1  1830  182903
   1  1830  182923
   1  1830  182948
   1  1830  182939
   1  1830  182956
   1  1830  182974
   1  1830  182999
   1  1830  182988
   1  1831  183004
   1  1831  183018
   1  1831  183025
   1  1831  183033
   1  1831  183044
   1  1831  183066
   1  1831  183082
   1  1831  183084
   1  1831  183088
   1  1832  183106
   1  1832  183132
   1  1832  183149
   1  1832  183143
   1  1832  183178
   1  1832  183166
   1  1832  183198
   1  1832  183200
   1  1833  183213
   1  1833  183226
   1  1833  183236
   1  1833  183241
   1  1833  183254
   1  1833  183262
   1  1834  183302
   1  1834  183362
   1  1834  183377
   1  1835  183495
   1  1835  183492
   1  1836  183556
   1  1836  183569
   1  1836  183581
   1  1836  183583
   1  1837  183664
   1  1837  183656
   1  1837  183686
   1  1837  183688
   1  1838  183715
   1  1838  183761
   1  1839  183822
   1  1839  183850
   1  1839  183846
   1  1839  183870
   1  1839  183864
   1  1839  183893
   1  1840  183913
   1  1840  183906
   1  1840  183934
   1  1840  183956
   1  1840  183966
   1  1841  184010
   1  1841  184001
   1  1841  184028
   1  1841  184046
   1  1841  184036
   1  1841  184055
   1  1841  184043
   1  1841  184073
   1  1841  184098
   1  1842  184114
   1  1842  184150
   1  1842  184187
   1  1842  184191
   1  1843  184216
   1  1843  184218
   1  1843  184259
   1  1843  184272
   1  1843  184287
   1  1843  184281
   1  1844  184312
   1  1844  184324
   1  1844  184351
   1  1844  184393
   1  1845  184426
   1  1845  184436
   1  1845  184478
   1  1846  184518
   1  1846  184523
   1  1846  184541
   1  1846  184555
   1  1847  184603
   1  1847  184614
   1  1847  184615
   1  1847  184636
   1  1847  184657
   1  1847  184691
   1  1847  184690
   1  1847  184687
   1  1848  184746
   1  1848  184769
   1  1848  184799
   1  1849  184835
   1  1849  184851
   1  1850  184915
   1  1850  184933
   1  1850  184941
   1  1850  184956
   1  1850  184985
   1  1850  184988
   1  1850  185000
   1  1851  185010
   1  1851  185023
   1  1851  185032
   1  1851  185040
   1  1851  185045
   1  1851  185078
   1  1851  185088
   1  1851  185092
   1  1851  185090
   1  1852  185119
   1  1852  185141
   1  1852  185122
   1  1852  185140
   1  1852  185188
   1  1853  185226
   1  1853  185232
   1  1853  185257
   1  1853  185294
   1  1853  185295
   1  1854  185321
   1  1854  185306
   1  1854  185315
   1  1854  185332
   1  1854  185338
   1  1854  185343
   1  1854  185360
   1  1854  185362
   1  1854  185384
   1  1854  185383
   1  1855  185402
   1  1855  185428
   1  1855  185426
   1  1855  185439
   1  1855  185457
   1  1855  185462
   1  1855  185475
   1  1855  185496
   1  1855  185495
   1  1856  185520
   1  1856  185540
   1  1856  185573
   1  1856  185580
   1  1856  185599
   1  1886  188543
   1  1886  188587
   1  1887  188631
   1  1887  188645
   1  1888  188704
   1  1888  188715
   1  1888  188714
   1  1888  188721
   1  1888  188718
   1  1888  188738
   1  1888  188734
   1  1889  188830
   1  1889  188829
   1  1889  188848
   1  1889  188847
   1  1889  188873
   1  1889  188882
   1  1889  188880
   1  1890  188931
   1  1890  188970
   1  1890  188969
   1  1890  188972
   1  1891  189003
   1  1891  189049
   1  1891  189054
   1  1891  189059
   1  1891  189078
   1  1891  189093
   1  1892  189113
   1  1892  189108
   1  1892  189159
   1  1892  189185
   1  1893  189210
   1  1893  189213
   1  1893  189232
   1  1893  189228
   1  1893  189264
   1  1893  189269
   1  1893  189277
   1  1893  189300
   1  1894  189313
   1  1894  189314
   1  1894  189328
   1  1894  189333
   1  1894  189398
   1  1895  189433
   1  1895  189468
   1  1895  189486
   1  1895  189494
   1  1896  189508
   1  1896  189520
   1  1896  189538
   1  1896  189541
   1  1896  189545
   1  1896  189568
   1  1896  189574
   1  1896  189573
   1  1896  189563
   1  1897  189604
   1  1897  189609
   1  1897  189639
   1  1897  189651
   1  1897  189649
   1  1897  189660
   1  1898  189703
   1  1898  189744
   1  1898  189753
   1  1898  189773
   1  1898  189787
   1  1899  189804
   1  1899  189827
   1  1899  189864
   1  1899  189873
   1  1899  189886
   1  1900  189922
   1  1900  189932
   1  1900  189975
   1  1901  190029
   1  1901  190049
   1  1901  190065
   1  1901  190072
   1  1901  190073
   1  1901  190081
   1  1901  190084
   1  1901  190088
   1  1902  190150
   1  1902  190163
   1  1902  190165
   1  1903  190207
   1  1903  190209
   1  1903  190236
   1  1903  190295
   1  1903  190293
   1  1904  190302
   1  1904  190329
   1  1904  190333
   1  1904  190338
   1  1904  190359
   1  1904  190351
   1  1904  190368
   1  1904  190376
   1  1905  190432
   1  1905  190490
   1  1906  190515
   1  1906  190534
   1  1906  190531
   1  1906  190549
   1  1906  190555
   1  1906  190587
   1  1906  190592
   1  1907  190610
   1  1907  190631
   1  1907  190660
   1  1907  190656
   1  1908  190719
   1  1908  190751
   1  1908  190752
   1  1908  190750
   1  1908  190757
   1  1908  190773
   1  1908  190777
   1  1908  190792
   1  1908  190800
   1  1909  190834
   1  1909  190838
   1  1909  190873
   1  1909  190867
   1  1909  190888
   1  1909  190899
   1  1909  190890
   1  1910  190920
   1  1910  190926
   1  1910  190927
   1  1910  190940
   1  1910  190947
   1  1910  190952
   1  1910  190931
   1  1910  190964
   1  1910  190968
   1  1910  190990
   1  1911  191002
   1  1911  191043
   1  1911  191041
   1  1911  191055
   1  1911  191079
   1  1911  191076
   1  1912  191113
   1  1912  191136
   1  1912  191144
   1  1912  191182
   1  1913  191207
   1  1913  191210
   1  1913  191217
   1  1913  191204
   1  1913  191230
   1  1913  191242
   1  1913  191252
   1  1913  191272
   1  1914  191317
   1  1914  191356
   1  1944  194340
   1  1944  194385
   1  1944  194395
   1  1944  194398
   1  1945  194416
   1  1945  194431
   1  1945  194437
   1  1945  194447
   1  1945  194436
   1  1945  194486
   1  1945  194483
   1  1945  194493
   1  1946  194509
   1  1946  194502
   1  1946  194518
   1  1946  194521
   1  1946  194538
   1  1946  194534
   1  1947  194616
   1  1947  194664
   1  1947  194669
   1  1947  194693
   1  1948  194701
   1  1948  194734
   1  1948  194755
   1  1948  194744
   1  1948  194759
   1  1948  194771
   1  1948  194765
   1  1949  194808
   1  1949  194836
   1  1949  194867
   1  1949  194891
   1  1950  194904
   1  1950  194917
   1  1950  194909
   1  1950  194935
   1  1950  194948
   1  1951  195006
   1  1951  195019
   1  1951  195055
   1  1951  195052
   1  1951  195074
   1  1952  195111
   1  1952  195124
   1  1952  195152
   1  1952  195169
   1  1953  195201
   1  1953  195216
   1  1953  195286
   1  1953  195296
   1  1954  195314
   1  1954  195337
   1  1954  195345
   1  1954  195336
   1  1955  195413
   1  1955  195412
   1  1955  195431
   1  1955  195465
   1  1955  195472
   1  1955  195473
   1  1956  195535
   1  1956  195556
   1  1956  195554
   1  1956  195566
   1  1956  195578
   1  1956  195591
   1  1957  195635
   1  1958  195714
   1  1958  195758
   1  1958  195780
   1  1958  195784
   1  1958  195796
   1  1959  195804
   1  1959  195837
   1  1959  195833
   1  1959  195864
   1  1959  195875
   1  1959  195890
   1  1960  195913
   1  1960  195933
   1  1960  195932
   1  1960  195953
   1  1960  195937
   1  1960  195954
   1  1960  195956
   1  1960  195962
   1  1961  196021
   1  1961  196015
   1  1961  196017
   1  1961  196024
   1  1961  196052
   1  1961  196040
   1  1961  196056
   1  1961  196053
   1  1961  196064
   1  1961  196065
   1  1962  196103
   1  1962  196120
   1  1962  196114
   1  1962  196170
   1  1962  196191
   1  1962  196196
   1  1963  196214
   1  1963  196201
   1  1963  196237
   1  1963  196233
   1  1963  196268
   1  1963  196287
   1  1963  196290
   1  1963  196282
   1  1963  196293
   1  1964  196311
   1  1964  196310
   1  1964  196346
   1  1964  196355
   1  1964  196348
   1  1964  196383
   1  1965  196413
   1  1965  196405
   1  1965  196424
   1  1965  196437
   1  1965  196446
   1  1965  196456
   1  1965  196465
   1  1965  196463
   1  1965  196495
   1  1966  196515
   1  1966  196569
   1  1966  196576
   1  1966  196587
   1  1966  196589
   1  1966  196593
   1  1967  196613
   1  1967  196636
   1  1967  196657
   1  1967  196684
   1  1967  196698
   1  1968  196726
   1  1968  196756
   1  1968  196764
   1  1969  196819
   1  1969  196817
   1  1969  196864
   1  1969  196872
   1  1970  196928
   1  1970  196958
   1  1971  197006
   1  1971  197004
   1  1971  197035
   1  1971  197088
   1  1971  197091
   1  1972  197120
   1  1972  197155
   1  1972  197148
   1  1972  197163
   1  1972  197180
   1  1973  197226
   1  1973  197228
   1  1973  197237
   1  1973  197247
   1  1973  197278
   1  1973  197300
   1  1974  197309
   1  1974  197334
   1  1974  197348
   1  1974  197382
   1  1974  197389
   1  1975  197421
   1  1975  197416
   1  1975  197412
   1  1975  197410
   1  1976  197522
   1  1976  197552
   1  1976  197560
   1  1976  197586
   1  1977  197631
   1  1977  197641
   1  1977  197628
   1  1977  197668
   1  1977  197664
   1  1977  197675
   1  1977  197666
   1  1977  197674
   1  1977  197676
   1  1977  197682
   1  1977  197694
   1  1978  197716
   1  1978  197729
   1  1978  197742
   1  1978  197764
   1  1978  197784
   1  1979  197809
   1  1979  197810
   1  1979  197842
   1  1979  197843
   1  1979  197870
   1  1979  197860
   1  1979  197878
   1  1979  197864
   1  1980  197941
   1  1980  197983
   1  1980  197995
   1  1981  198013
   1  1981  198068
   1  1981  198100
   1  1982  198133
   1  1982  198155
   1  1982  198162
   1  1982  198185
   1  1982  198186
   1  1982  198191
   1  1983  198204
   1  1983  198239
   1  1983  198231
   1  1983  198265
   1  1983  198287
   1  1983  198294
   1  1984  198360
   1  1984  198353
   1  1984  198328
   1  1984  198383
   1  1985  198433
   1  1985  198459
   1  1986  198501
   1  1986  198528
   1  1986  198531
   1  1986  198524
   1  1986  198532
   1  1986  198547
   1  1986  198555
   1  1986  198598
   1  1987  198617
   1  1987  198655
   1  1987  198694
   1  1988  198716
   1  1988  198750
   1  1988  198775
   1  1989  198822
   1  1989  198846
   1  1989  198898
   1  1989  198896
   1  1989  198887
   1  1990  198901
   1  1990  198902
   1  1990  198931
   1  1990  198922
   1  1990  198970
   1  1991  199021
   1  1991  199059
   1  1991  199050
   1  1991  199042
   1  1991  199069
   1  1991  199076
   1  1992  199121
   1  1992  199112
   1  1992  199143
   1  1992  199120
   1  1992  199162
   1  1992  199188
   1  1992  199184
   1  1993  199202
   1  1993  199212
   1  1993  199207
   1  1993  199231
   1  1993  199233
   1  1993  199247
   1  1993  199246
   1  1994  199316
   1  1994  199317
   1  1994  199326
   1  1994  199341
   1  1994  199340
   1  1995  199412
   1  1995  199426
   1  1995  199439
   1  1995  199483
   1  1995  199473
   1  1996  199519
   1  1996  199534
   1  1996  199533
   1  1996  199582
   1  1996  199592
   1  1997  199602
   1  1997  199625
   1  1997  199611
   1  1997  199642
   1  1997  199666
   1  1997  199669
   1  1997  199668
   1  1998  199753
   1  1999  199811
   1  1999  199806
   1  1999  199803
   1  1999  199814
   1  1999  199815
   1  1999  199828
   1  1999  199853
   1  1999  199859
   1  1999  199878
   1  1999  199887
   1  2000  199905
   1  2000  199910
   1  2000  199901
   1  2000  199924
   1  2000  199939
   1  2001  200011
   1  2001  200030
   1  2001  200054
   1  2001  200061
   1  2002  200114
   1  2002  200144
   1  2002  200155
   1  2002  200166
   1  2003  200212
   1  2003  200223
   1  2004  200337
   1  2004  200322
   1  2004  200363
   1  2005  200408
   1  2005  200437
   1  2005  200452
   1  2005  200471
   1  2005  200473
   1  2006  200506
   1  2006  200527
   1  2006  200532
   1  2006  200556
   1  2006  200579
   1  2006  200596
   1  2006  200591
   1  2007  200621
   1  2007  200646
   1  2007  200665
   1  2007  200679
   1  2007  200682
   1  2007  200692
   1  2008  200720
   1  2008  200725
   1  2008  200722
   1  2008  200734
   1  2008  200746
   1  2008  200744
   1  2008  200752
   1  2008  200750
   1  2008  200798
   1  2009  200819
   1  2009  200867
   1  2009  200861
   1  2009  200868
   1  2009  200884
   1  2010  200911
   1  2010  200920
   1  2010  200915
   1  2010  200955
   1  2010  200962
   1  2010  200978
   1  2011  201016
   1  2011  201040
   1  2011  201042
   1  2011  201049
   1  2011  201038
   1  2012  201107
   1  2012  201127
   1  2012  201189
   1  2012  201200
   1  2013  201216
   1  2013  201240
   1  2013  201248
   1  2013  201227
   1  2013  201283
   1  2013  201291
   1  2013  201300
   1  2014  201301
   1  2014  201312
   1  2014  201313
   1  2014  201305
   1  2014  201326
   1  2014  201350
   1  2014  201352
   1  2014  201364
   1  2014  201396
   1  2014  201387
   1  2015  201417
   1  2015  201423
   1  2015  201437
   1  2015  201457
   1  2015  201470
   1  2015  201482
   1  2015  201481
   1  2016  201509
   1  2016  201540
   1  2016  201571
   1  2016  201585
   1  2016  201594
   1  2017  201629
   1  2017  201630
   1  2017  201670
   1  2018  201713
   1  2018  201716
   1  2018  201726
   1  2018  201745
   1  2018  201741
   1  2018  201756
   1  2018  201785
   1  2018  201795
   1  2019  201806
   1  2019  201820
   1  2019  201841
   1  2019  201843
   1  2019  201858
   1  2019  201855
   1  2019  201876
   1  2019  201878
   1  2020  201933
   1  2020  201938
   1  2020  201972
   1  2020  201969
   1  2020  201980
   1  2021  202053
   1  2021  202094
   1  2021  202097
   1  2022  202124
   1  2022  202109
   1  2022  202132
   1  2022  202138
   1  2022  202157
   1  2022  202175
   1  2022  202154
   1  2022  202160
   1  2022  202170
   1  2022  202200
   1  2023  202275
   1  2023  202278
   1  2024  202301
   1  2024  202318
   1  2025  202408
   1  2025  202412
   1  2025  202418
   1  2025  202439
   1  2025  202443
   1  2025  202493
   1  2026  202542
   1  2026  202550
   1  2026  202565
   1  2026  202569
   1  2026  202597
   1  2027  202602
   1  2027  202633
   1  2027  202639
   1  2027  202658
   1  2027  202687
   1  2028  202703
   1  2028  202702
   1  2028  202713
   1  2028  202750
   1  2028  202739
   1  2028  202766
   1  2028  202788
   1  2028  202785
   1  2029  202807
   1  2029  202803
   1  2029  202809
   1  2029  202848
   1  2030  202949
   1  2030  202979
   1  2030  202981
   1  2030  202989
   1  2147  214614
   1  2147  214624
   1  2147  214661
   1  2147  214659
   1  2147  214694
   1  2148  214705
   1  2148  214734
   1  2148  214747
   1  2148  214753
   1  2148  214763
   1  2148  214774
   1  2149  214823
   1  2149  214844
   1  2149  214836
   1  2149  214866
   1  2149  214863
   1  2149  214882
   1  2149  214878
   1  2149  214880
   1  2150  214939
   1  2150  214943
   1  2150  214962
   1  2150  214982
   1  2151  215025
   1  2151  215017
   1  2151  215041
   1  2151  215031
   1  2151  215058
   1  2151  215092
   1  2151  215099
   1  2152  215106
   1  2152  215107
   1  2152  215124
   1  2152  215127
   1  2152  215118
   1  2152  215137
   1  2152  215145
   1  2152  215140
   1  2152  215175
   1  2152  215134
   1  2152  215168
   1  2153  215208
   1  2153  215221
   1  2153  215232
   1  2153  215243
   1  2153  215266
   1  2153  215254
   1  2154  215323
   1  2154  215359
