run	lumisection	event
1	2672	267194
1	2672	267198
1	2673	267208
1	2673	267204
1	2673	267267
1	2673	267296
1	2674	267310
1	2674	267314
1	2674	267356
1	2674	267394
1	2675	267439
1	2675	267435
1	2675	267466
1	2675	267484
1	2675	267474
1	2676	267503
1	2676	267556
1	2676	267544
1	2676	267561
1	2676	267596
1	2677	267623
1	2677	267664
1	2677	267690
1	2677	267694
1	2677	267697
1	2677	267688
1	2678	267725
1	2678	267718
1	2678	267738
1	2678	267740
1	2678	267756
1	2678	267786
1	2678	267790
1	2678	267799
1	2679	267817
1	2679	267842
1	2679	267850
1	2679	267876
1	2680	267915
1	2680	267902
1	2680	267963
1	2680	267997
1	2680	267982
1	2680	267995
1	2681	268061
1	2682	268108
1	2682	268129
1	2682	268133
1	2682	268166
1	2682	268183
1	2683	268205
1	2683	268206
1	2683	268228
1	2683	268230
1	2683	268250
1	2683	268296
1	2683	268285
1	2684	268333
1	2684	268334
1	2684	268331
1	2684	268375
1	2684	268395
1	2684	268396
1	2685	268426
1	2685	268437
1	2685	268481
1	2686	268532
1	2686	268526
1	2686	268591
1	2686	268578
1	2686	268568
1	2686	268594
1	2687	268614
1	2687	268668
1	2687	268660
1	2687	268679
1	2688	268716
1	2688	268751
1	2688	268764
1	2688	268773
1	2688	268778
1	2688	268792
1	2688	268796
1	2689	268820
1	2689	268816
1	2689	268811
1	2689	268832
1	2689	268833
1	2689	268869
1	2689	268872
1	2690	268912
1	2690	268938
1	2691	269037
1	2691	269055
1	2691	269063
1	2691	269060
1	2691	269068
1	2691	269100
1	2692	269120
1	2692	269152
1	2692	269155
1	2692	269165
1	2693	269214
1	2693	269211
1	2693	269234
1	2693	269277
1	2693	269293
1	2694	269301
1	2694	269339
1	2694	269372
1	2695	269429
1	2695	269450
1	2695	269454
1	2695	269500
1	2695	269487
1	2695	269482
1	2696	269535
1	2696	269558
1	2696	269566
1	2696	269570
1	2696	269593
1	2697	269624
1	2697	269631
1	2697	269629
1	2697	269633
1	2697	269652
1	2697	269664
1	2697	269665
1	3394	339322
1	3394	339350
1	3395	339405
1	3395	339420
1	3395	339439
1	3395	339481
1	3395	339493
1	3396	339514
1	3396	339586
1	3397	339632
1	3397	339650
1	3398	339712
1	3398	339741
1	3398	339756
1	3399	339816
1	3399	339823
1	3399	339873
1	3399	339874
1	3400	339914
1	3400	339905
1	3400	339945
1	3400	339939
1	3400	339944
1	3400	339983
1	3400	339973
1	3401	340017
1	3401	340037
1	3401	340049
1	3402	340108
1	3402	340185
1	3402	340181
1	3402	340179
1	3402	340200
1	3403	340208
1	3403	340219
1	3403	340210
1	3403	340252
1	3403	340251
1	3403	340263
1	3403	340279
1	3403	340271
1	3404	340347
1	3404	340366
1	3404	340390
1	3405	340407
1	3405	340450
1	3405	340479
1	3405	340493
1	3406	340517
1	3406	340551
1	3406	340575
1	3407	340681
1	3407	340697
1	3408	340736
1	3409	340806
1	3409	340813
1	3409	340878
1	3409	340883
1	3410	340910
1	3410	340944
1	3410	340981
1	3410	340955
1	3411	341011
1	3411	341026
1	3411	341032
1	3411	341040
1	3411	341071
1	3411	341053
1	3412	341150
1	3413	341231
1	3413	341226
1	3413	341237
1	3413	341259
1	3413	341245
1	3413	341270
1	3413	341293
1	3414	341316
1	3414	341355
1	3414	341357
1	3414	341362
1	3414	341371
1	3414	341381
1	3415	341413
1	3415	341438
1	3415	341456
1	3415	341453
1	3416	341501
1	3416	341526
1	3416	341535
1	3416	341543
1	3416	341567
1	3416	341560
1	3416	341576
1	3416	341570
1	3417	341624
1	3417	341627
1	3417	341634
1	3417	341639
1	3417	341645
1	3417	341686
1	3418	341726
1	3418	341743
1	3418	341773
1	3418	341783
1	3418	341797
1	3418	341796
1	3419	341869
1	3419	341872
1	3420	341904
1	3420	341941
1	3420	341987
1	3421	342013
1	3421	342021
1	3421	342026
1	3421	342036
1	3421	342039
1	3421	342100
1	3422	342118
1	3422	342111
1	3422	342123
1	3422	342182
1	3422	342180
1	3597	359668
1	3597	359655
1	3597	359687
1	3597	359695
1	3598	359727
1	3598	359752
1	3598	359782
1	3599	359803
1	3599	359868
1	3599	359866
1	3599	359851
1	3599	359890
1	3600	359914
1	3600	359909
1	3600	359979
1	3600	359992
1	3601	360012
1	3601	360030
1	3601	360078
1	3602	360124
1	3602	360120
1	3603	360225
1	3603	360269
1	3603	360272
1	3603	360277
1	3603	360285
1	3604	360313
1	3604	360337
1	3604	360352
1	3604	360371
1	3605	360415
1	3605	360414
1	3605	360421
1	3605	360450
1	3605	360461
1	3605	360496
1	3606	360521
1	3606	360503
1	3606	360551
1	3606	360550
1	3606	360575
1	3606	360560
1	3606	360596
1	3607	360603
1	3607	360619
1	3607	360622
1	3607	360612
1	3607	360635
1	3607	360677
1	3607	360687
1	3608	360717
1	3608	360742
1	3608	360735
1	3608	360739
1	3608	360770
1	3608	360758
1	3608	360798
1	3609	360829
1	3609	360851
1	3609	360869
1	3609	360880
1	3609	360883
1	3610	360905
1	3610	360907
1	3610	360937
1	3610	360958
1	3610	360977
1	3610	360987
1	3611	361016
1	3611	361010
1	3611	361061
1	3612	361104
1	3612	361107
1	3612	361131
1	3612	361139
1	3612	361189
1	3613	361223
1	3613	361222
1	3613	361275
1	3613	361283
1	3613	361284
1	3614	361315
1	3614	361335
1	3614	361356
1	3614	361378
1	3615	361409
1	3615	361416
1	3615	361437
1	3615	361435
1	3615	361471
1	3615	361483
1	3616	361540
1	3616	361550
1	3616	361542
1	3616	361557
1	3616	361561
1	3616	361577
1	3617	361603
1	3617	361629
1	3617	361639
1	3617	361643
1	3617	361634
1	3617	361675
1	3617	361676
1	3617	361672
1	3618	361727
1	3618	361760
1	3618	361772
1	3619	361810
1	3619	361814
1	3619	361836
1	3619	361839
1	3619	361846
1	3619	361850
1	3619	361878
1	3619	361869
1	3620	361943
1	3620	361966
1	3620	361982
1	3621	362031
1	3621	362087
1	3622	362124
1	3622	362151
1	3622	362166
1	3622	362172
1	3622	362175
1	3622	362178
1	3623	362201
1	3623	362242
1	3623	362252
1	3623	362268
1	3623	362266
1	3623	362295
1	3623	362285
1	3623	362298
1	3624	362334
1	3624	362342
1	3625	362412
1	3625	362408
1	3625	362463
1	3625	362460
1	3625	362492
1	3625	362488
1	3626	362523
1	3626	362544
1	3626	362547
1	3626	362580
1	3627	362629
1	3627	362633
1	3627	362639
1	3627	362644
1	3627	362693
1	3627	362685
1	3628	362703
1	3628	362762
1	3628	362754
1	3628	362776
1	3628	362782
1	3628	362798
1	3628	362790
1	3628	362792
1	3629	362802
1	3629	362826
1	3629	362844
1	3629	362862
1	3630	362904
1	3630	362913
1	3630	362902
1	3630	362911
1	3630	362937
1	3630	362924
1	3630	362944
1	3630	362971
1	3630	362976
1	3630	362985
1	3630	362975
1	3631	363079
1	3631	363095
1	3632	363115
1	3632	363121
1	3632	363164
1	3632	363160
1	3632	363172
1	3633	363208
1	3633	363228
1	3633	363244
1	3633	363285
1	3634	363304
1	3634	363316
1	3634	363359
1	3634	363364
1	3634	363356
1	3634	363374
1	3635	363413
1	3635	363436
1	3635	363432
1	3635	363401
1	3635	363434
1	3635	363457
1	3635	363446
1	3635	363478
1	3635	363476
1	3635	363486
1	3636	363511
1	3636	363527
1	3636	363562
1	3636	363574
1	3637	363605
1	3637	363633
1	3637	363626
1	3637	363634
1	3637	363648
1	3637	363690
1	3638	363730
1	3638	363740
1	3638	363744
1	3638	363757
1	3638	363760
1	3638	363793
1	3638	363797
1	3639	363809
1	3639	363819
1	3639	363828
1	3639	363849
1	3639	363833
1	3639	363863
1	3639	363876
1	3639	363888
1	3639	363900
1	3639	363897
1	3639	363898
1	3639	363891
1	3640	363930
1	3640	363950
1	3640	363963
1	3640	363978
1	3640	363993
1	3641	364007
1	3641	364032
1	3641	364035
1	3641	364050
1	3641	364024
1	3641	364075
1	3641	364086
1	3642	364110
1	3642	364116
1	3642	364113
1	3642	364158
1	3642	364156
1	3643	364217
1	3643	364208
1	3643	364204
1	3643	364270
1	3643	364297
1	3643	364286
1	3644	364324
1	3644	364328
1	3644	364333
1	3644	364349
1	3644	364361
1	3645	364417
1	3645	364441
1	3645	364472
1	3645	364484
1	3646	364535
1	3646	364511
1	3646	364539
1	3646	364562
1	3646	364569
1	3646	364585
1	3646	364563
1	3647	364613
1	3647	364644
1	3647	364662
1	3647	364665
1	3647	364671
1	3648	364715
1	3648	364734
1	3648	364761
1	3648	364752
1	3648	364794
1	3649	364820
1	3649	364812
1	3649	364811
1	3649	364836
1	3649	364844
1	3649	364857
1	3649	364880
1	3650	364944
1	3650	364950
1	3650	364961
1	3650	364966
1	3650	364991
1	3651	365093
1	3652	365102
1	3652	365142
1	3652	365138
1	3652	365157
1	3652	365193
1	3653	365204
1	3653	365210
1	3653	365234
1	3653	365239
1	3653	365262
1	3653	365273
1	3653	365297
1	3653	365269
1	3653	365280
1	3654	365301
1	3654	365344
1	3654	365361
1	3654	365376
1	3654	365382
1	3654	365396
1	2785	278409
1	2785	278450
1	2785	278500
1	2786	278600
1	2787	278613
1	2787	278626
1	2787	278653
1	2787	278690
1	2788	278707
1	2789	278810
1	2789	278827
1	2789	278850
1	2789	278863
1	2789	278868
1	2789	278871
1	2789	278854
1	2789	278869
1	2789	278874
1	2789	278886
1	2789	278899
1	2790	278906
1	2790	278969
1	2790	278976
1	2790	278982
1	2791	279003
1	2791	279032
1	2791	279054
1	2791	279083
1	2791	279090
1	2791	279095
1	2792	279121
1	2792	279155
1	2792	279160
1	2792	279172
1	2793	279223
1	2793	279235
1	2793	279244
1	2793	279256
1	2793	279264
1	2793	279249
1	2794	279305
1	2794	279347
1	2794	279346
1	2794	279371
1	2795	279403
1	2795	279419
1	2795	279487
1	2795	279496
1	2796	279554
1	2796	279569
1	2797	279640
1	2797	279646
1	2797	279655
1	2797	279674
1	2798	279721
1	2798	279784
1	2799	279818
1	2799	279828
1	2799	279837
1	2799	279892
1	2800	279909
1	2800	279923
1	2800	279940
1	2800	279941
1	2800	279931
1	2800	279961
1	2800	279973
1	2800	279987
1	2801	280011
1	2801	280013
1	2801	280043
1	2801	280059
1	2802	280147
1	2802	280157
1	2803	280209
1	2803	280213
1	2803	280223
1	2803	280210
1	2803	280215
1	2803	280244
1	2803	280239
1	2803	280287
1	2804	280327
1	2804	280343
1	2804	280339
1	2804	280359
1	2805	280414
1	2805	280448
1	2805	280449
1	2805	280462
1	2805	280468
1	2806	280517
1	2806	280552
1	2806	280588
1	2806	280590
1	2807	280611
1	2807	280605
1	2807	280617
1	2807	280614
1	2807	280624
1	2807	280622
1	2807	280671
1	2808	280703
1	2808	280705
1	2808	280702
1	2808	280713
1	2808	280717
1	2808	280714
1	2808	280792
1	2809	280811
1	2809	280802
1	2809	280853
1	2811	281014
1	2811	281069
1	2811	281088
1	2812	281102
1	2812	281145
1	2812	281163
1	2812	281193
1	2812	281200
1	2813	281221
1	2813	281219
1	2813	281250
1	2813	281270
1	2813	281272
1	2813	281295
1	3887	388630
1	3887	388665
1	3887	388690
1	3888	388721
1	3888	388717
1	3888	388749
1	3888	388784
1	3889	388810
1	3889	388840
1	3889	388861
1	3889	388865
1	3889	388890
1	3889	388885
1	3889	388896
1	3889	388895
1	3890	388920
1	3890	388912
1	3890	388958
1	3890	388996
1	3891	389069
1	3891	389092
1	3892	389119
1	3892	389174
1	3892	389195
1	3892	389198
1	3893	389202
1	3893	389203
1	3893	389242
1	3893	389251
1	3893	389226
1	3894	389305
1	3894	389350
1	3895	389465
1	3895	389492
1	3895	389494
1	3895	389499
1	3896	389512
1	3896	389525
1	3896	389565
1	3896	389576
1	3897	389612
1	3897	389648
1	3897	389685
1	3897	389678
1	3897	389700
1	3898	389717
1	3898	389716
1	3898	389761
1	3898	389764
1	3898	389774
1	3898	389798
1	3899	389832
1	3899	389869
1	3899	389871
1	3899	389881
1	3900	389927
1	3900	389963
1	3900	389997
1	3901	390018
1	3901	390026
1	3901	390042
1	3901	390081
1	3901	390098
1	3902	390131
1	3902	390162
1	3903	390210
1	3903	390205
1	3903	390214
1	3903	390247
1	3903	390243
1	3903	390276
1	3903	390297
1	3903	390290
1	3904	390343
1	3904	390345
1	3904	390356
1	3904	390351
1	3904	390386
1	3904	390385
1	3905	390456
1	3905	390451
1	3905	390475
1	3906	390522
1	3906	390508
1	3907	390613
1	3907	390606
1	3907	390615
1	3907	390636
1	3907	390643
1	3907	390665
1	3907	390684
1	3908	390716
1	3908	390726
1	3908	390731
1	3908	390752
1	3908	390781
1	3909	390805
1	3909	390831
1	3909	390855
1	3909	390881
1	3910	390927
1	3910	390961
1	3910	390997
1	3910	390989
1	3911	391021
1	3911	391031
1	3911	391036
1	3911	391032
1	3911	391079
1	3912	391116
1	3912	391126
1	3912	391152
1	3912	391172
1	3912	391169
1	3912	391171
1	3912	391197
1	3913	391266
1	3914	391320
1	3914	391317
1	3914	391396
1	3914	391399
1	3915	391411
1	3915	391435
1	3915	391444
1	3915	391458
1	3915	391467
1	4003	400217
1	4003	400232
1	4003	400267
1	4003	400299
1	4003	400300
1	4004	400307
1	4004	400308
1	4004	400343
1	4004	400360
1	4004	400372
1	4004	400390
1	4005	400408
1	4005	400410
1	4005	400470
1	4005	400498
1	4006	400561
1	4006	400600
1	4007	400613
1	4007	400636
1	4007	400643
1	4007	400685
1	4007	400698
1	4008	400719
1	4008	400743
1	4008	400727
1	4008	400786
1	4008	400782
1	4008	400780
1	4009	400839
1	4009	400863
1	4009	400877
1	4009	400884
1	4010	400921
1	4010	400979
1	4011	401008
1	4011	401040
1	4011	401053
1	4011	401049
1	4011	401046
1	4011	401072
1	4011	401087
1	4012	401110
1	4012	401103
1	4012	401150
1	4012	401164
1	4012	401161
1	4012	401165
1	4012	401182
1	4013	401218
1	4013	401219
1	4013	401235
1	4013	401275
1	4013	401269
1	4013	401274
1	4014	401327
1	4014	401324
1	4014	401328
1	4014	401360
1	4014	401394
1	4015	401411
1	4015	401421
1	4015	401469
1	4015	401493
1	4015	401489
1	4015	401487
1	4016	401524
1	4016	401553
1	4016	401563
1	4016	401572
1	4016	401580
1	4016	401592
1	4016	401571
1	4017	401648
1	4017	401673
1	4017	401647
1	4018	401800
1	4019	401815
1	4019	401844
1	4019	401861
1	4020	401943
1	4020	401930
1	4020	401983
1	4021	402051
1	4021	402056
1	4021	402084
1	4021	402079
1	4022	402194
1	4022	402196
1	4023	402238
1	4023	402241
1	4023	402251
1	4023	402249
1	4023	402289
1	4023	402282
1	4023	402298
1	4024	402324
1	4024	402360
1	4024	402363
1	4024	402352
1	4025	402431
1	4025	402445
1	4025	402425
1	4025	402438
1	4025	402498
1	4026	402552
1	4026	402582
1	4026	402574
1	4027	402631
1	4027	402672
1	4027	402660
1	4028	402705
1	4028	402726
1	4028	402752
1	4028	402771
1	4029	402819
1	4029	402840
1	4029	402848
1	4029	402900
1	4030	402905
1	4030	402908
1	4030	402938
1	4030	402974
1	4030	402985
1	4030	402969
1	4031	403011
1	4031	403028
1	4031	403061
1	4322	432109
1	4322	432106
1	4322	432114
1	4322	432119
1	4322	432136
1	4322	432133
1	4323	432249
1	4323	432300
1	4324	432343
1	4324	432390
1	4324	432398
1	4325	432433
1	4325	432434
1	4325	432476
1	4326	432579
1	4327	432601
1	4327	432631
1	4327	432626
1	4327	432682
1	4327	432700
1	4328	432712
1	4328	432744
1	4329	432822
1	4329	432836
1	4329	432840
1	4329	432853
1	4329	432859
1	4329	432892
1	4329	432899
1	4330	432916
1	4330	432937
1	4330	432953
1	4330	432939
1	4330	432973
1	4330	432999
1	4331	433014
1	4331	433085
1	4331	433099
1	4332	433169
1	4332	433184
1	4333	433201
1	4333	433205
1	4333	433221
1	4333	433263
1	4333	433299
1	4334	433353
1	4334	433348
1	4335	433404
1	4335	433406
1	4335	433422
1	4335	433435
1	4335	433462
1	4335	433473
1	4335	433467
1	4336	433509
1	4336	433572
1	4336	433599
1	4337	433622
1	4337	433648
1	4337	433661
1	4337	433674
1	4337	433687
1	4338	433747
1	4338	433754
1	4338	433791
1	4339	433801
1	4339	433827
1	4339	433870
1	4339	433879
1	4339	433899
1	4341	434002
1	4341	434013
1	4341	434020
1	4341	434022
1	4341	434051
1	4341	434067
1	4341	434090
1	4341	434076
1	4342	434149
1	4342	434167
1	4342	434179
1	4343	434218
1	4343	434214
1	4343	434222
1	4343	434231
1	4343	434248
1	4343	434242
1	4343	434285
1	4343	434275
1	4344	434308
1	4344	434333
1	4344	434374
1	4344	434379
1	4345	434405
1	4345	434438
1	4345	434452
1	4345	434446
1	4345	434467
1	4346	434508
1	4346	434521
1	4346	434512
1	4346	434528
1	4346	434547
1	4346	434597
1	4346	434594
1	4347	434664
1	4347	434651
1	4348	434708
1	4348	434711
1	4348	434721
1	4348	434796
1	4349	434818
1	4349	434812
1	4349	434842
1	4349	434828
1	4349	434843
1	4349	434879
1	4349	434884
1	4349	434900
1	4350	434905
1	4350	434918
1	4350	434949
1	4350	434955
1	4350	434982
1	4844	484310
1	4844	484322
1	4845	484412
1	4845	484455
1	4845	484469
1	4845	484491
1	4846	484537
1	4846	484550
1	4846	484559
1	4846	484575
1	4846	484600
1	4846	484599
1	4847	484664
1	4847	484661
1	4847	484687
1	4847	484697
1	4848	484706
1	4848	484703
1	4848	484733
1	4848	484799
1	4849	484802
1	4849	484845
1	4849	484865
1	4850	484930
1	4850	484946
1	4850	484975
1	4851	485013
1	4851	485009
1	4851	485025
1	4851	485042
1	4851	485062
1	4851	485063
1	4851	485054
1	4851	485081
1	4851	485099
1	4851	485100
1	4852	485127
1	4852	485167
1	4852	485196
1	4852	485188
1	4853	485212
1	4853	485262
1	4853	485261
1	4853	485257
1	4853	485278
1	4853	485254
1	4853	485285
1	4853	485277
1	4853	485291
1	4854	485312
1	4854	485315
1	4854	485342
1	4854	485357
1	4855	485402
1	4855	485425
1	4855	485427
1	4855	485453
1	4855	485459
1	4856	485552
1	4856	485573
1	4857	485643
1	4857	485672
1	4857	485661
1	4857	485688
1	4858	485750
1	4858	485728
1	4859	485806
1	4859	485815
1	4859	485822
1	4859	485872
1	4859	485876
1	4859	485866
1	4859	485875
1	4860	485917
1	4860	485962
1	4860	485966
1	4860	485976
1	4860	485991
1	4861	486052
1	4861	486069
1	4861	486071
1	4861	486099
1	4862	486110
1	4862	486118
1	4862	486172
1	4862	486175
1	4862	486174
1	4863	486225
1	4863	486241
1	4863	486261
1	4863	486295
1	4863	486289
1	4864	486314
1	4864	486321
1	4864	486341
1	4864	486372
1	4864	486393
1	4864	486400
1	4865	486421
1	4865	486427
1	4865	486458
1	4865	486460
1	4865	486500
1	4866	486503
1	4866	486561
1	4866	486565
1	4866	486560
1	4867	486623
1	4867	486644
1	4867	486630
1	4868	486717
1	4868	486749
1	4868	486746
1	4868	486753
1	4868	486756
1	4868	486764
1	4869	486810
1	4869	486832
1	4869	486872
1	4870	486905
1	4870	486941
1	4870	486949
1	4870	486961
1	4870	486985
1	4870	486987
1	4871	487034
1	4871	487048
1	4871	487059
1	4871	487044
1	4871	487094
1	4872	487111
1	4872	487153
1	4872	487158
1	4872	487168
1	117	5858
1	117	5859
1	117	5870
1	117	5862
1	117	5876
1	118	5956
1	118	5947
1	118	5999
1	118	5998
1	119	6008
1	119	6032
1	119	6039
1	119	6072
1	120	6102
1	120	6141
1	120	6173
1	120	6172
1	120	6192
1	120	6168
1	120	6187
1	121	6227
1	121	6267
1	121	6300
1	122	6340
1	122	6388
1	123	6405
1	123	6469
1	123	6484
1	124	6550
1	124	6573
1	124	6554
1	124	6580
1	124	6597
1	124	6600
1	125	6612
1	125	6647
1	125	6664
1	125	6675
1	126	6708
1	126	6707
1	126	6725
1	126	6739
1	126	6720
1	126	6744
1	126	6749
1	126	6746
1	127	6831
1	127	6846
1	127	6886
1	128	6917
1	128	6940
1	128	6949
1	128	6977
1	129	7026
1	129	7007
1	129	7008
1	129	7097
1	130	7101
1	130	7135
1	130	7150
1	130	7152
1	130	7159
1	130	7173
1	130	7175
1	130	7192
1	130	7184
1	130	7189
1	130	7197
1	131	7246
1	131	7264
1	131	7295
1	132	7364
1	132	7383
1	133	7412
1	133	7491
1	133	7492
1	134	7541
1	134	7555
1	134	7569
1	134	7585
1	135	7646
1	135	7653
1	135	7683
1	135	7672
1	136	7703
1	136	7795
1	137	7806
1	137	7832
1	137	7879
1	137	7868
1	137	7878
1	137	7885
1	137	7890
1	137	7897
1	138	7903
1	138	7937
1	138	7950
1	138	7959
1	139	8011
1	139	8013
1	139	8027
1	139	8066
1	139	8099
1	139	8079
1	140	8118
1	140	8107
1	140	8141
1	140	8163
1	140	8157
1	141	8211
1	141	8217
1	141	8210
1	141	8228
1	141	8231
1	141	8271
1	141	8279
1	142	8318
1	142	8340
1	142	8338
1	142	8359
1	142	8388
1	143	8446
1	143	8498
1	143	8497
1	144	8501
1	144	8511
1	144	8516
1	144	8551
1	144	8560
1	144	8598
1	145	8627
1	145	8626
1	145	8685
1	552	31948
1	552	31972
1	552	31978
1	553	32035
1	553	32041
1	553	32073
1	553	32060
1	553	32083
1	553	32080
1	554	32105
1	554	32118
1	554	32127
1	555	32222
1	555	32230
1	555	32235
1	555	32290
1	556	32314
1	556	32319
1	556	32337
1	556	32355
1	557	32411
1	557	32446
1	557	32433
1	557	32472
1	557	32496
1	558	32550
1	558	32587
1	558	32575
1	558	32581
1	558	32594
1	558	32568
1	558	32600
1	559	32608
1	559	32628
1	559	32633
1	559	32645
1	559	32627
1	559	32667
1	559	32693
1	560	32722
1	560	32741
1	561	32822
1	561	32835
1	561	32847
1	562	32924
1	562	32916
1	562	32945
1	563	33014
1	563	33066
1	563	33072
1	563	33085
1	564	33145
1	564	33188
1	565	33215
1	565	33258
1	565	33295
1	566	33320
1	566	33314
1	566	33383
1	566	33398
1	566	33384
1	567	33427
1	567	33430
1	567	33408
1	567	33434
1	567	33432
1	567	33437
1	567	33454
1	567	33459
1	567	33458
1	567	33447
1	567	33495
1	568	33521
1	568	33538
1	568	33514
1	568	33522
1	568	33561
1	568	33560
1	569	33625
1	569	33634
1	570	33716
1	570	33708
1	570	33710
1	570	33757
1	570	33796
1	571	33802
1	571	33813
1	571	33826
1	571	33860
1	571	33862
1	571	33888
1	572	33936
1	572	33949
1	572	33927
1	572	33946
1	572	33967
1	572	33972
1	572	33992
1	573	34008
1	573	34029
1	573	34050
1	573	34057
1	573	34081
1	573	34099
1	574	34150
1	574	34139
1	574	34173
1	574	34195
1	575	34205
1	575	34250
1	576	34307
1	576	34314
1	576	34341
1	576	34345
1	576	34383
1	576	34387
1	576	34394
1	577	34410
1	578	34597
1	578	34576
1	578	34600
1	579	34656
1	579	34668
1	579	34666
1	579	34685
1	579	34687
1	579	34698
1	579	34692
1	580	34721
1	580	34783
1	580	34793
1	813	49311
1	813	49305
1	813	49301
1	813	49318
1	813	49313
1	813	49378
1	814	49401
1	814	49425
1	814	49434
1	814	49450
1	814	49473
1	815	49505
1	815	49556
1	815	49562
1	816	49632
1	816	49639
1	816	49664
1	817	49709
1	817	49714
1	817	49739
1	817	49777
1	818	49810
1	818	49812
1	818	49852
1	818	49857
1	818	49898
1	819	49907
1	819	49943
1	819	49961
1	820	50012
1	820	50015
1	820	50029
1	820	50039
1	820	50084
1	820	50096
1	821	50104
1	821	50111
1	821	50115
1	821	50148
1	821	50155
1	822	50256
1	822	50266
1	822	50265
1	822	50271
1	822	50284
1	823	50304
1	823	50327
1	823	50349
1	823	50333
1	823	50361
1	823	50377
1	824	50409
1	824	50436
1	824	50451
1	824	50466
1	824	50486
1	824	50490
1	825	50511
1	825	50502
1	825	50530
1	825	50544
1	825	50551
1	825	50553
1	825	50567
1	825	50589
1	826	50633
1	826	50651
1	826	50695
1	827	50704
1	827	50727
1	827	50753
1	827	50724
1	827	50763
1	827	50781
1	827	50799
1	827	50789
1	828	50818
1	828	50811
1	828	50809
1	828	50826
1	828	50833
1	828	50856
1	828	50869
1	829	50922
1	829	50959
1	829	50972
1	829	50983
1	829	50990
1	830	51002
1	830	51043
1	830	51100
1	831	51104
1	831	51136
1	831	51173
1	831	51171
1	831	51186
1	831	51195
1	832	51222
1	832	51250
1	832	51258
1	832	51294
1	833	51340
1	833	51376
1	834	51437
1	834	51444
1	834	51457
1	834	51475
1	834	51480
1	834	51482
1	835	51509
1	835	51531
1	835	51542
1	835	51545
1	835	51554
1	836	51605
1	836	51623
1	836	51656
1	836	51646
1	836	51636
1	836	51677
1	837	51718
1	837	51702
1	837	51709
1	837	51746
1	837	51765
1	838	51831
1	838	51826
1	838	51881
1	839	51919
1	839	51942
1	839	51959
1	839	51975
1	840	52008
1	840	52033
1	840	52027
1	840	52089
1	840	52075
1	840	52100
1	840	52097
1	841	52132
1	841	52142
1	841	52148
1	841	52165
1	841	52183
1	841	52196
1	1741	101513
1	1741	101520
1	1741	101584
1	1741	101578
1	1741	101599
1	1742	101620
1	1742	101627
1	1742	101660
1	1742	101668
1	1742	101655
1	1742	101695
1	1743	101753
1	1743	101796
1	1743	101793
1	1743	101781
1	1744	101828
1	1744	101813
1	1744	101859
1	1744	101891
1	1745	101909
1	1745	101916
1	1745	101913
1	1745	101968
1	1745	101963
1	1745	101990
1	1746	102003
1	1746	102024
1	1746	102046
1	1746	102051
1	1746	102075
1	1747	102121
1	1747	102129
1	1747	102126
1	1747	102171
1	1747	102195
1	1747	102182
1	1748	102243
1	1748	102266
1	1749	102323
1	1749	102335
1	1749	102326
1	1749	102341
1	1749	102327
1	1749	102345
1	1749	102358
1	1749	102374
1	1749	102398
1	1750	102401
1	1750	102410
1	1750	102417
1	1750	102449
1	1750	102472
1	1750	102461
1	1751	102511
1	1751	102525
1	1751	102544
1	1751	102572
1	1751	102567
1	1751	102583
1	1751	102584
1	1752	102605
1	1753	102719
1	1753	102718
1	1753	102741
1	1753	102770
1	1753	102765
1	1753	102796
1	1754	102809
1	1754	102834
1	1754	102845
1	1754	102846
1	1754	102866
1	1754	102867
1	1755	102906
1	1755	102923
1	1755	102935
1	1755	102961
1	1755	102975
1	1755	102965
1	1755	102992
1	1756	103008
1	1756	103024
1	1756	103022
1	1756	103053
1	1756	103078
1	1756	103091
1	1757	103107
1	1757	103113
1	1757	103122
1	1757	103131
1	1757	103167
1	1757	103145
1	1757	103169
1	1757	103173
1	1757	103165
1	1757	103191
1	1758	103223
1	1758	103218
1	1758	103239
1	1758	103271
1	1759	103312
1	1759	103315
1	1759	103368
1	1759	103378
1	1759	103400
1	1760	103408
1	1760	103401
1	1760	103426
1	1760	103485
1	1760	103495
1	1761	103508
1	1761	103509
1	1761	103512
1	1761	103525
1	1762	103623
1	1762	103625
1	1762	103633
1	1762	103627
1	1762	103654
1	1762	103631
1	1762	103653
1	1762	103651
1	1762	103687
1	1762	103681
1	1763	103738
1	1763	103799
1	1764	103842
1	1764	103900
1	1765	103929
1	1765	103947
1	1766	104041
1	1766	104078
1	1766	104068
1	1766	104089
1	1767	104150
1	1767	104148
1	1767	104172
1	1767	104194
1	1768	104202
1	1768	104251
1	1768	104276
1	1769	104318
1	1769	104309
1	1769	104324
1	1769	104345
1	1769	104375
1	1857	104475
1	1857	104491
1	1858	104514
1	1858	104543
1	1858	104547
1	1858	104564
1	1858	104532
1	1858	104571
1	1858	104578
1	1859	104644
1	1859	104676
1	1860	104704
1	1860	104725
1	1860	104750
1	1860	104793
1	1861	104801
1	1861	104805
1	1861	104876
1	1862	104903
1	1862	104985
1	1862	104982
1	1863	105020
1	1863	105059
1	1863	105065
1	1864	105111
1	1864	105116
1	1864	105129
1	1864	105164
1	1864	105178
1	1865	105214
1	1865	105236
1	1865	105227
1	1865	105231
1	1865	105253
1	1865	105278
1	1865	105281
1	1866	105316
1	1866	105368
1	1866	105359
1	1867	105412
1	1868	105507
1	1868	105515
1	1868	105540
1	1868	105575
